id,gid,x,y,v_x,v_y,radius,time
8,0,13.178669,-0.589815,-0.575480,-0.197299,0.200000,0.300000
9,0,7.979467,-0.294209,-0.356546,-0.450723,0.200000,0.300000
10,0,6.858258,0.286249,-0.341972,-0.027225,0.200000,0.300000
11,0,14.690433,-0.694815,-0.427855,-0.050433,0.200000,0.300000
12,0,13.298062,0.553305,-0.470657,-0.104145,0.200000,0.300000
13,0,8.515062,0.165065,-0.277095,0.012439,0.200000,0.300000
14,0,6.702123,-0.425836,-0.769581,-0.568491,0.200000,0.300000
15,0,13.643964,1.133065,-0.235822,0.264188,0.200000,0.300000
16,0,6.238689,-0.007352,-0.756448,-0.212784,0.200000,0.300000
17,0,6.673572,0.941950,-0.540876,-0.092753,0.200000,0.300000
18,0,9.441341,-0.499073,-0.257133,-0.194575,0.200000,0.300000
19,0,7.287370,-0.965352,-0.555240,-0.473747,0.200000,0.300000
20,1,7.316319,7.626356,0.098729,-0.377514,0.200000,0.300000
21,1,8.347877,-4.350177,-0.108563,-0.755159,0.200000,0.300000
22,1,7.128196,2.287837,-0.129488,-0.209856,0.200000,0.300000
23,1,9.115886,-3.231011,0.035240,-0.730349,0.200000,0.300000
24,1,5.272401,5.413710,-0.222758,-0.277352,0.200000,0.300000
25,1,8.394366,-2.190432,-0.104120,-0.707836,0.200000,0.300000
26,1,6.810232,6.480312,-0.100342,-0.435894,0.200000,0.300000
27,1,5.135336,1.254886,-0.192066,-0.121953,0.200000,0.300000
28,1,4.753432,2.981760,-0.429646,-0.016965,0.200000,0.300000
29,1,4.592441,0.733795,-1.160443,0.273302,0.200000,0.300000
30,1,7.594483,3.378346,0.082239,-0.343433,0.200000,0.300000
31,1,7.235094,-4.463669,-0.165082,-0.612758,0.200000,0.300000
32,1,5.665734,2.265369,0.319212,0.154696,0.200000,0.300000
33,1,7.979387,5.290841,0.098231,-0.354128,0.200000,0.300000
34,1,4.914385,6.579754,-0.045890,-0.281524,0.200000,0.300000
35,1,9.283805,3.687312,0.414482,-0.233680,0.200000,0.300000
36,1,6.204980,4.163159,0.024134,-0.341725,0.200000,0.300000
37,1,8.569821,3.809262,-0.018030,-0.229011,0.200000,0.300000
38,1,9.167654,4.628670,0.056011,-0.085192,0.200000,0.300000
39,1,6.786567,8.782656,-0.048996,-0.463798,0.200000,0.300000
0,0,10.084379,0.374057,-0.220063,-0.282968,0.200000,0.350000
1,0,12.387933,0.592443,-0.663791,-0.038989,0.200000,0.350000
2,0,7.284095,-0.115773,-0.309566,0.093274,0.200000,0.350000
3,0,6.545317,-1.005048,-1.102174,-0.829088,0.200000,0.350000
4,0,8.843198,0.821437,-0.078072,0.278296,0.200000,0.350000
5,0,5.086767,0.447837,-0.886009,-0.603592,0.200000,0.350000
6,0,13.621972,-1.163447,-0.474633,-0.241284,0.200000,0.350000
7,0,10.777049,-0.218101,-0.398101,-0.252496,0.200000,0.350000
8,0,13.151225,-0.598664,-0.548874,-0.176985,0.200000,0.350000
9,0,7.956924,-0.314344,-0.450858,-0.402705,0.200000,0.350000
10,0,6.846682,0.275088,-0.231511,-0.223216,0.200000,0.350000
11,0,14.665437,-0.697227,-0.499917,-0.048250,0.200000,0.350000
12,0,13.279283,0.545952,-0.375576,-0.147047,0.200000,0.350000
13,0,8.490587,0.157521,-0.489503,-0.150886,0.200000,0.350000
14,0,6.686699,-0.429260,-0.308478,-0.068491,0.200000,0.350000
15,0,13.630328,1.144037,-0.272730,0.219450,0.200000,0.350000
16,0,6.212921,-0.010394,-0.515364,-0.060842,0.200000,0.350000
17,0,6.643528,0.942225,-0.600883,0.005491,0.200000,0.350000
18,0,9.418221,-0.507322,-0.462400,-0.164975,0.200000,0.350000
19,0,7.258660,-0.986170,-0.574201,-0.416351,0.200000,0.350000
20,1,7.320245,7.604436,0.078530,-0.438403,0.200000,0.350000
21,1,8.342744,-4.391160,-0.102652,-0.819663,0.200000,0.350000
22,1,7.117712,2.279392,-0.209687,-0.168898,0.200000,0.350000
23,1,9.115532,-3.270080,-0.007069,-0.781393,0.200000,0.350000
24,1,5.261901,5.391298,-0.209981,-0.448252,0.200000,0.350000
25,1,8.388731,-2.228524,-0.112698,-0.761855,0.200000,0.350000
26,1,6.804510,6.458481,-0.114447,-0.436624,0.200000,0.350000
27,1,5.115527,1.247159,-0.396188,-0.154537,0.200000,0.350000
